,adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count
12,False,/D2ppnImxdDinPEYJzmW2dZmnjA.jpg,[18],928358,Grand Jete,de,Grand Jeté,"Dance teacher and mother Nadja left her son Mario with her own mother when he was little. Now she has reappeared on his doorstep, seeking a closeness that knows fewer and fewer boundaries. An uncompromising film about family relationships.",7.8086,/awpPWrE5kqIURHotysiR2yBg9Ty.jpg,2022-09-20,False,False,4.936,47
13,False,/hII4gDYkG9DJZ6iysUO4cNjkD2p.jpg,"[16, 18, 27]",53064,Midori,ja,地下幻燈劇画 少女椿,"After losing her parents, young flower selling Midori is put up by a fairground group. She is abused and forced to slavery, until the arrival of an enigmatic magician of short stature, who gives her hope for a better future.",7.5331,/iv3TU7RAuWnMwhsYd7eaAIJ3NuO.jpg,1992-05-02,False,False,6.104,164
14,False,/16aJtXO6lObbBUr11IvkjB1QD1f.jpg,"[18, 10749]",341174,Fifty Shades Darker,en,Fifty Shades Darker,"When a wounded Christian Grey tries to entice a cautious Ana Steele back into his life, she demands a new arrangement before she will give him another chance. As the two begin to build trust and find stability, shadowy figures from Christian’s past start to circle the couple, determined to destroy their hopes for a future together.",7.0061,/w3qa274gvca9t8pkUoG8nfQgTU3.jpg,2017-02-08,False,False,6.472,7919
15,False,/gEjNlhZhyHeto6Fy5wWy5Uk3A9D.jpg,"[27, 28, 53, 12]",581392,Peninsula,ko,반도,A soldier and his team battle hordes of post-apocalyptic zombies in the wastelands of the Korean Peninsula.,7.7871,/eeqvAzCccAZOhU3RfbvHB3s44S6.jpg,2020-07-15,False,False,6.718,2562
16,False,/hKHX04i2zQrgZJdxS9UuFsgPUd7.jpg,[18],13078,The Babysitters,en,The Babysitters,"Seventeen-year-old Shirley is a good student who works as a babysitter in order to make money for college. One night Michael, a father Shirley works for, confesses he's unhappy with married life. Shirley has a crush on Michael, and seizes this moment to kiss him. Michael is so happy he presents Shirley with a big tip, which gives her an idea. Shirley plans to make extra money by setting up her teenage friends with other unhappy fathers.",7.3331,/nsrNUqGXI95unRKZEu8BJ584xWn.jpg,2008-05-09,False,False,6.0,537
17,False,/qO55CD8tgVL1T4WKn6zYFFiD6lL.jpg,"[28, 80, 18]",1439930,A Marvel Television Special Presentation - The Punisher: One Last Kill,en,A Marvel Television Special Presentation - The Punisher: One Last Kill,"As Frank Castle searches for meaning beyond revenge, an unexpected force pulls him back into the fight.",7.2416,/wjcPbV53ovhlogVFYdmkTDBooqg.jpg,2026-05-12,False,False,0.0,0
18,False,/sgU7YubDFMosoJQLtcrBCcEG1sq.jpg,"[35, 10749]",2770,American Pie 2,en,American Pie 2,"After a year apart - attending different schools, meeting different people - the guys rent a beach house and vow to make this the best summer ever. As it turns out, whether that will happen or not has a lot to do with the girls. Between the wild parties, outrageous revelations and yes, a trip to band camp, they discover that times change and people change, but in the end, it's all about sticking together.",7.8195,/854ZZxXdeabAs90mrV72NqShJqR.jpg,2001-08-10,False,False,6.251,5275
19,False,/qVKhr3WcbSQKJmVJhKq9ov3iwcT.jpg,"[9648, 53, 18]",617,Wild Things,en,Wild Things,"When teen-socialite Kelly Van Ryan and troubled bad girl Suzie Toller accuse guidance counselor Sam Lombardo of rape, he's suspended by the school, rejected by the town, and fighting to get his life back. One cop suspects conspiracy, but nothing is what it seems...",6.9777,/wrcTDD9T7Ga5c9MW7kaOo2qwIvW.jpg,1998-03-20,False,False,6.373,1962
0,False,/qVKhr3WcbSQKJmVJhKq9ov3iwcT.jpg,"[9648, 53, 18]",617,Wild Things,en,Wild Things,"When teen-socialite Kelly Van Ryan and troubled bad girl Suzie Toller accuse guidance counselor Sam Lombardo of rape, he's suspended by the school, rejected by the town, and fighting to get his life back. One cop suspects conspiracy, but nothing is what it seems...",6.9777,/wrcTDD9T7Ga5c9MW7kaOo2qwIvW.jpg,1998-03-20,False,False,6.373,1962
1,False,/fz3HjkLtXRzRedhebARuTuncd7X.jpg,[14],64530,Chinese Erotic Ghost Story,cn,玉女聊齋,Chu is a lowly debt collector for the local strongman Wang. Problem is that Chu is too nice/honest/dopey to be very good at the grubby collections job. Chu is treated badly by his boss Wang. Eventually Wang catches one of his twin daughters in the act of seducing the hapless bumpkin Chu. Wang naturally blames Chu rather than the daughter. For punishment Wang sends Chu on an impossible quest to Satan's Temple to steal a statue of Judge Lu.,6.9105,/m6y5exiIeJz5L8G5nWdaimdBn3d.jpg,1998-06-12,False,False,5.933,15
2,False,/3otAGduCHdqdEIVC1HOOLb5Qnp2.jpg,"[16, 35, 10751, 14]",9297,Monster House,en,Monster House,"Monsters under the bed are scary enough, but what happens when an entire house is out to get you? Three teens aim to find out when they go up against a decrepit neighboring home and unlock its frightening secrets.",8.0704,/zCRPr4bkO3ae0U1134vJ39xZnAG.jpg,2006-06-30,False,False,6.709,4308
3,False,,[],854804,Movida,en,Movida,"Children play war between the abandoned houses of a mountain village. Tommaso and Riccardo with other guys build a motor tricycle, spending the summer between the parking lots and hangars. Lorenzo is the son of a transhumant shepherd, and he wouldn’t like to continue his father’s profession, but to spend a summer like other teenagers. Belluno is one of the many Italian provinces that is becoming depopulated. MOVIDA tells it through the eyes of children and young people who live there.",8.7098,/b4NJ1B8oOrviD7kqQRWK2qmfwp3.jpg,2020-06-25,False,False,0.0,0
4,False,/lJJUpqjlZYKxIO1YdlmA15pa1Bf.jpg,"[18, 10749, 53]",462183,Wild Awakening,es,Salvaje despertar,"Toni and Emma are brother and sister who owns a stable farm. Ramon and his son, Aaron works for them. Toni is openly gay and loves to party, Emma has a crush on Aaron who is a closeted gay who is afraid that his father might find out, but his father also has a secret.",7.902,/jD9MILmkIeBBoFJbOjHAaCQ3sEA.jpg,2016-10-23,False,False,5.295,22
5,False,/gBwujuep3xyjkPVbcLfhZ9sOHLP.jpg,"[35, 14, 10749]",10096,13 Going on 30,en,13 Going on 30,"After total humiliation at her thirteenth birthday party, Jenna Rink wants to just hide until she's thirty. Thanks to some magic wishing dust, Jenna's prayer has been answered. With a knockout body, a fabulous wardrobe, an athlete boyfriend, a dream job, and superstar friends, this can't be a better life. But soon Jenna realizes that adult life isn’t as easy as she hoped for.",7.6893,/iNZdSIfhSCMtRILDNyhLn8UKeSG.jpg,2004-04-13,False,False,6.77,5509
6,False,/8gT3UKtglLVpu0YfccwbmXZ5Eis.jpg,"[18, 35]",20453,3 Idiots,hi,3 Idiots,"Rascal. Joker. Dreamer. Genius... You've never met a college student quite like ""Rancho."" From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside down—along with the lives of his two newfound best friends. Together, they make life miserable for ""Virus,"" the school’s uptight and heartless dean. But when Rancho catches the eye of the dean's daughter, Virus sets his sights on flunking out the ""3 idiots"" once and for all.",8.4503,/66A9MqXOyVFCssoloscw79z8Tew.jpg,2009-12-23,False,False,7.995,2683
7,False,/A6ki5Sk12qgFvejikLv16kmqxqk.jpg,"[53, 18]",1145758,Birder,en,Birder,A birdwatcher invades a nude queer campground on a remote lake in the New Hampshire wilds. He wears whatever he needs to ensnare the locals in his dark fetish in this nightmarish erotic thriller. Consent has never been more deadly.,6.8086,/h3N0NwMV1GyxOrtSwABQDqqA74.jpg,2023-08-11,False,False,4.071,7
8,False,/u6OCGwhSWhfQX1LZ4NTq0bfcWxs.jpg,"[18, 80]",8065,21,en,21,"Ben Campbell is a young, highly intelligent student at M.I.T. who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine to become a doctor, Ben learns that he cannot afford the $300,000 tuition as he comes from a poor, working-class background. But one evening, Ben is introduced by his unorthodox math professor to a small but secretive club of five students, Jill, Choi, Kianna, and Fisher, who are being trained by Professor Rosa to count cards at blackjack.",7.7916,/efG8Po57alqSlhqHU1lXJ3duG6t.jpg,2008-03-27,False,False,6.69,5014
9,False,/rogeBJK44LtWynOqzMFmEF30T80.jpg,"[16, 14, 28, 12]",812225,Black Clover: Sword of the Wizard King,ja,映画 ブラッククローバー 魔法帝の剣,"As a lionhearted boy who can't wield magic strives for the title of Wizard King, four banished Wizard Kings of yore return to crush the Clover Kingdom.",7.1658,/9YEGawvjaRgnyW6QVcUhFJPFDco.jpg,2023-06-16,False,False,8.079,372
10,False,/1KgXxv6tHXOnakqYvMPvFwYKWiw.jpg,"[12, 35, 14]",762,Monty Python and the Holy Grail,en,Monty Python and the Holy Grail,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",7.1419,/h3rksLHevpCbHfSoaUXm85nt2CH.jpg,1975-04-03,False,False,7.804,6364
11,False,/aSA7RuKmCQBnYKn70GYPi6ckgoY.jpg,"[28, 53, 18]",11690,Bloodsport,en,Bloodsport,An American Army Major goes AWOL to Hong Kong for an outlawed martial arts contest called the Kumite.,8.3761,/kndxR9TRK0kJ5hxzDprRSS80F2W.jpg,1988-02-26,False,False,7.0,2120
12,False,/2VN9umruwVZsT1Pr1NMCV71HpUu.jpg,"[14, 28, 53]",9495,The Crow,en,The Crow,"Exactly one year after young rock guitarist Eric Draven and his fiancée are brutally killed by a ruthless gang of criminals, Draven, watched over by a hypnotic crow, returns from the grave to exact revenge.",7.6874,/rMMB3v6jYHjsvXRNJYESacoTD7j.jpg,1994-05-11,False,False,7.516,4488
13,False,/5zTwAcnI3zCJ0mucPPnoBtkSWEV.jpg,"[35, 10749, 80]",239,Some Like It Hot,en,Some Like It Hot,"In Prohibition-era Chicago, musicians Joe and Jerry witness a mob hit, and flee the state in an all-female band disguised as Josephine and Daphne, but further complications set in.",7.5782,/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg,1959-03-19,False,False,8.08,3850
14,False,/75ooojtgiKYm5LcCczbCexioZze.jpg,[35],660982,American Pie Presents: Girls' Rules,en,American Pie Presents: Girls' Rules,"It's Senior year at East Great Falls. Annie, Kayla, Michelle, and Stephanie decide to harness their girl power and band together to get what they want their last year of high school.",7.0826,/xqvX5A24dbIWaeYsMTxxKX5qOfz.jpg,2020-10-06,False,False,6.1,706
15,False,/rRIz3KweJDjnJ4GtCZJT3JPEYgL.jpg,"[28, 12]",1411773,The Last Stand of Ellen Cole,en,The Last Stand of Ellen Cole,"When an evil contractor goes to extreme measures to evict a testy tenant who is standing in the way of his new project, he fails to take into account that this seemingly harmless old woman is a trained killer and will do anything to protect her beloved home.",6.2927,/oq1pGVQ2t3Cy4v7sA4LRhNjtZuJ.jpg,2024-10-18,False,False,7.9,34
16,False,/lx89oBeJIastndjbQxznnfSYpmR.jpg,"[12, 28, 18, 36]",796185,The Three Musketeers: D'Artagnan,fr,Les Trois Mousquetaires : D'Artagnan,"D'Artagnan, a spirited young Gascon, is left for dead after trying to save a noblewoman from being kidnapped. Once in Paris, he tries by all means to find his attackers, unaware that his quest will lead him to the very heart of a war where the future of France is at stake. Aided by King's Musketeers Athos, Porthos and Aramis, he faces the machinations of villainous Cardinal Richelieu and Milady de Winter, while falling in love with Constance, the Queen's confidante.",7.7598,/hfExJPcbBtDeFDEb7I1By72Drlr.jpg,2023-04-05,False,False,6.926,1386
17,False,/nj84vpuUWdbmYktBzjiWn5Ny1ZF.jpg,[18],525661,Bombshell,en,Bombshell,Bombshell is a revealing look inside the most powerful and controversial media empire of all time; and the explosive story of the women who brought down the infamous man who created it.,6.4894,/gbPfvwBqbiHpQkYZQvVwB6MVauV.jpg,2019-12-13,False,False,6.777,3190
18,False,/6dyqfaPdeM5Z22ylw9ZTyjROBo7.jpg,"[18, 36]",45269,The King's Speech,en,The King's Speech,"The King's Speech tells the story of the man who became King George VI, the father of Queen Elizabeth II. After his brother abdicates, George ('Bertie') reluctantly assumes the throne. Plagued by a dreaded stutter and considered unfit to be king, Bertie engages the help of an unorthodox speech therapist named Lionel Logue. Through a set of unexpected techniques, and as a result of an unlikely friendship, Bertie is able to find his voice and boldly lead the country into war.",8.3208,/pVNKXVQFukBaCz6ML7GH3kiPlQP.jpg,2010-11-26,False,False,7.733,9261
19,False,/g3hni0i9iAQ13jDGOFWavJFlojc.jpg,"[28, 53]",341013,Atomic Blonde,en,Atomic Blonde,An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.,7.4246,/kV9R5h0Yct1kR8Hf8sJ1nX0Vz4x.jpg,2017-07-26,False,False,6.436,6606
0,False,/6y5ALiAai1JbLRb7ZlydNwEPu5a.jpg,"[35, 12]",296099,Vacation,en,Vacation,"Hoping to bring his family closer together and to recreate his childhood vacation for his own kids, a grown up Rusty Griswold takes his wife and their two sons on a cross-country road trip to the coolest theme park in America, Walley World. Needless to say, things don't go quite as planned.",7.3527,/fYDALvoCt3DBlSWN6pSAnGQ9ld7.jpg,2015-07-28,False,False,6.306,3960
1,False,/6ypfd9wGd7bmtmukzbPZfcaCMsO.jpg,"[18, 53, 10752]",2253,Valkyrie,en,Valkyrie,"Wounded in Africa during World War II, Nazi Col. Claus von Stauffenberg returns to his native Germany and joins the Resistance in a daring plan to create a shadow government and assassinate Adolf Hitler. When events unfold so that he becomes a central player, he finds himself tasked with both leading the coup and personally killing the Führer.",7.2202,/8eoRtXswC8IQDsqW7iJWO56NhAv.jpg,2008-12-25,False,False,6.954,4056
2,False,/aPrrrGtSjXbw8XnpzsVJgF0ioq3.jpg,"[28, 53, 878]",20504,The Book of Eli,en,The Book of Eli,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.",6.2158,/1H1y9ZiqNFaLgQiRDDZLA55PviW.jpg,2010-01-14,False,False,6.795,6637
3,False,/eTZkq5tI58Ec76AwPf1HOUoKtky.jpg,"[10752, 18]",975,Paths of Glory,en,Paths of Glory,A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.,6.9005,/tJXwtzOSNUC8dxJfrdvkNtGrrgW.jpg,1957-10-25,False,False,8.256,3258
4,False,/z7tBFs4Jw4T1TcT3VROsOoIIaiE.jpg,"[27, 53]",21208,Orphan,en,Orphan,"After losing their baby, a married couple adopt 9-year old Esther, who may not be as innocent as she seems.",6.1199,/lCGpOgoTOGLtZnBiGY9HRg5Xnjd.jpg,2009-07-24,False,False,6.99,5619
5,False,/7EwzruqMhiXiVBntRoUjOhey8ap.jpg,"[18, 36]",54989,Love Strange Love,pt,Amor Estranho Amor,"A man remembers forty-eight crucial hours in his life when, as a child, he visited his mother, the favorite woman of an important politician, in a bordello owned by him, right before some important political changes in 1937 Brazil. In those hours, he discovers his own sexuality.",7.5188,/9CNnxpI6H8ynyOlACRc25vqgJBY.jpg,1982-01-11,False,False,5.899,69
6,False,/viKEEaaCaZ0hZ2nGuvIEozlLooL.jpg,"[27, 53]",1023922,MaXXXine,en,MaXXXine,"In 1980s Hollywood, adult film star and aspiring actress Maxine Minx finally gets her big break. But as a mysterious killer stalks the starlets of Hollywood, a trail of blood threatens to reveal her sinister past.",7.472,/ArvoFK6nlouZRxYmtIOUzKIrg90.jpg,2024-07-04,False,False,6.302,1451
7,False,/h5Y9T4OoFpMrONhVBZvN2X2DfAB.jpg,"[80, 35, 12]",9273,Ace Ventura: When Nature Calls,en,Ace Ventura: When Nature Calls,"Summoned from an ashram in Tibet, Ace finds himself on a perilous journey into the jungles of Africa to find Shikaka, the missing sacred animal of the friendly Wachati tribe. He must accomplish this before the wedding of the Wachati's Princess to the prince of the warrior Wachootoos. If Ace fails, the result will be a vicious tribal war.",8.0148,/wcinCf1ov2D6M3P7BBZkzQFOiIb.jpg,1995-11-10,False,False,6.327,4525
